OP,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
+,14827,8504,3820,7405,9480,3217,2666,5462,8001,9866,7794,1667,1889,11998,10008
+,7610,11996,11059,6424,12469,13599,11547,8044,4339,7315,13272,8816,4311,6289,5845
-,2291,8557,12169,9846,8625,12888,6206,10399,7225,13401,6813,8652,5027,3295,14703
+,11058,13981,5487,879,3529,5618,9579,9570,5746,2310,1691,3633,11447,10104,10291
+,12531,12826,12955,8915,13325,11677,14794,8126,13657,6872,8667,12483,14068,9441,9896
-,6354,1249,5383,3180,8296,13029,11769,11578,9325,9213,13198,6329,12052,12072,13845
+,6487,4770,9664,5400,6352,4083,10767,11583,5233,4734,13932,3384,7397,8732,2506
+,2777,6154,7819,1944,13626,5666,1637,7027,14783,4760,11320,10901,9434,2362,2625
-,3608,6431,10813,5471,11016,3165,10071,1171,1248,14886,1687,3494,12517,9197,1348
+,13088,14357,6544,12205,8719,9601,890,7064,9669,473,11252,2465,4457,9084,3272
+,10934,11541,5719,6347,11041,392,14333,9573,5244,6997,4959,10129,11153,2439,11226
-,6941,12811,6588,8785,12877,4949,8599,6500,9917,11523,12727,13017,8604,751,8037
+,3726,13107,278,11278,6367,14309,13052,4636,12444,9617,11825,8067,2721,5592,1948
+,7652,1829,383,4677,9080,14278,12903,14580,8129,1414,744,1586,8692,5044,12062
-,5412,1565,8932,9574,8885,1629,13321,12016,3001,7320,6748,11536,9909,8220,10340
+,4733,8345,9653,13121,14273,5213,3764,14325,13924,429,5435,12342,8989,447,11625
+,12404,73,8050,6267,3074,1895,8899,4694,11401,10840,12302,10786,2677,14405,6515
-,67,7151,3435,12912,14023,10657,2718,14790,1679,9403,5310,4042,3861,5681,3779
+,324,1306,6035,4191,1495,7114,9200,4413,13424,8101,12095,1151,3919,7563,9460
+,9603,2279,6274,7918,14641,3326,14687,12199,11031,13482,2680,12377,6537,833,10211
-,2868,10705,8406,11188,13986,11733,13994,7586,3969,14346,11019,6787,10012,11391,541
+,809,1204,6208,11447,13546,7560,8970,8043,12893,9039,8758,14339,14002,4484,8109
+,11400,10977,13247,729,7529,5748,6346,7720,861,10393,5525,10854,11730,13976,3460
-,13706,13675,4641,11898,2632,13855,9451,11244,8058,5498,8941,9032,13245,4797,4715
+,9644,5402,12007,13171,7592,13816,9187,14649,8768,12249,5946,1558,8389,10416,6136
+,9788,5859,2946,269,8015,3875,4862,4662,5176,3802,6301,6274,7884,7190,5721
-,12596,1274,7522,41,13052,9292,11295,805,10065,8572,2812,9719,13219,14398,4612
+,13387,393,5505,9771,4608,7751,4685,11264,11176,6783,11948,9085,1671,1391,14623
+,7119,1981,11042,397,15,2463,11220,1169,14902,2439,9626,12027,1978,12949,13788
-,11590,1370,581,8621,4374,9663,926,11583,5418,11449,13441,2730,396,9608,3313
+,85,13270,11440,10338,9437,12620,7753,12331,6827,14525,7035,121,5114,13228,5629
+,13474,6776,12250,7626,3658,4203,12785,9199,5509,14883,2399,6685,12361,13678,1572
-,1690,3802,7668,5621,4207,8564,11591,1997,13509,10414,12081,2264,2885,4318,12864
+,13521,2308,2418,6701,183,2208,7292,9934,11788,13787,1729,4006,6656,3497,13603
+,2983,2697,6836,1366,4944,6566,5314,2713,13173,5656,13616,8107,12654,127,3830
-,1459,6678,13740,12584,14660,10179,1495,14465,5051,13284,4956,14120,12110,10928,4121
+,545,9843,6845,11570,14980,134,11735,9833,3311,8533,12500,11939,14469,734,11224
+,3609,4022,13232,1035,12694,3522,7976,2155,2082,7893,2089,9510,4359,6526,5036
-,11325,5078,9543,10697,7609,10139,10205,641,10937,5587,4388,10135,5439,12179,2162
+,12879,6988,5311,4510,1380,10672,7434,13520,12786,13505,7501,12235,3483,5565,6522
+,10731,10190,9743,9923,5851,508,4837,13600,9484,12368,14809,8114,14086,8665,14759
-,6837,7647,2900,10975,12140,12792,5823,200,11374,13245,3333,1636,1709,10188,10867
+,3025,13577,7780,677,12652,12046,8995,6774,13565,6075,10599,4067,4065,5273,8168
+,13158,4499,6910,140,11602,8138,11326,12114,13738,6318,8649,756,7083,8162,429
-,11119,11161,3401,12981,13769,11222,6363,5808,13691,4336,204,1325,4764,14634,6948
+,5676,7628,7812,7107,1236,10090,13950,747,9890,1861,3256,5087,1698,2164,6036
+,14726,6025,12204,560,5681,13415,14317,2884,13224,3968,1323,7395,507,11979,9046
-,3404,10423,6841,10288,1404,3062,799,1889,12503,7203,11061,13533,10174,12879,7259
+,8374,5271,6068,4860,5849,10917,7278,10202,8188,14958,1344,8592,7073,5301,2466
+,13863,10768,6388,11122,14196,9596,14763,13980,7691,71,6634,7149,6759,9850,10581
-,10218,12227,12638,6485,5850,11629,13567,14210,7066,3459,1343,6599,3193,5433,5160
+,13101,3300,8095,1944,12762,10227,1517,8779,11520,5981,11958,8945,8028,8741,7321
+,8935,9792,3976,7794,10297,6279,7466,10166,12168,7162,1210,11747,12937,11890,8172
-,14903,8214,13658,7992,7654,1863,9990,1752,9212,13366,13246,12245,6489,2873,13233
+,9611,5178,1346,183,5296,2058,7365,5322,879,5020,3083,3581,7538,429,2467
+,8671,13305,8537,10783,13790,8299,8441,4152,6954,3025,12438,10982,3177,13862,5538
-,6185,1534,5118,2462,1014,13876,5321,3833,9070,8799,2626,526,6129,9537,6112
+,9918,9358,8589,8978,5170,9768,2621,8542,12408,2956,8508,1783,7167,4186,1810
+,687,10885,10221,14311,4693,14177,2150,6436,6725,4640,7162,1072,3530,13514,3370
-,10176,9040,2481,4530,7509,6735,861,8386,3964,1678,5707,4006,10126,5058,7682
+,10615,9795,320,7991,12980,5310,2176,4965,3696,4705,9396,1163,7141,706,2792
+,5371,9473,1357,6230,10206,3731,12395,5810,5973,13244,14885,13971,892,7733,7310
-,31,14856,5094,14491,5359,13867,14242,14036,1792,12119,7472,10250,12494,1083,150
+,13317,12208,9210,793,14602,5715,6222,5736,11386,5292,5621,2106,13376,4259,10059
+,5122,11555,912,9034,13804,9530,10275,9689,7460,9336,2164,5273,14130,6729,7737
-,7786,1915,9726,1927,6754,2740,14353,4597,5710,723,8665,14182,14637,10541,12355
+,1737,1306,13442,185,7220,595,10706,265,7100,3014,11926,12538,2539,13013,13892
+,11631,14437,12408,14295,14637,3805,7460,12864,1255,6374,1617,1408,2028,3850,684
-,10674,10509,11660,1002,12457,2185,5637,1340,3543,1764,2386,499,4455,404,6970
+,14541,6307,992,11094,6578,4542,14903,1899,9148,12470,12779,5036,9538,3091,13199
+,12141,8293,3347,1321,7420,14788,2876,13740,1986,9979,1060,4065,5501,12954,11255
-,4949,4930,8303,4802,6908,8699,5894,9455,3846,12997,6022,8981,1972,13021,13702
+,1434,7674,2592,13276,3584,4418,14268,3713,3673,6775,11479,7435,11350,11201,2130
+,1886,5912,3334,12428,5710,3887,8953,5427,7650,14050,2439,10992,11596,596,64
-,11923,1965,9484,4500,673,11327,14402,4372,1215,11363,14763,9086,12339,11673,12100
+,1195,11406,12432,12675,770,8552,2601,9005,952,14087,1911,7018,10190,9908,10852
+,6241,5629,13027,335,11746,6926,6451,3769,10405,12856,7683,10707,628,6302,10596
-,9072,4028,13909,4701,13317,9814,1095,738,9513,10340,6009,10301,14758,10089,4417
+,1968,734,9545,4862,12710,13484,5613,7141,5770,12369,1882,11177,388,2358,1528
+,12931,12304,5257,2884,13237,5328,11350,11063,1027,531,14907,3632,3621,772,5335
-,12589,9069,6698,562,4950,8835,1778,7433,6580,8349,4001,8551,13244,1646,8489
+,13362,14742,974,11616,8199,14614,11779,12249,125,3228,11367,3891,10682,8882,2989
+,6584,12570,7535,6460,4082,7840,12916,5976,9212,7470,296,13301,12143,9430,4960
-,1596,4201,1575,2753,810,76,1070,214,8545,1270,5265,14967,249,6448,5126
+,6907,6798,5754,9856,7186,3323,725,6725,8739,7545,10565,6329,3580,7323,11710
+,10166,6100,13350,6350,7045,9962,6761,11520,2449,12246,7947,5482,3389,4262,11985
-,9425,10706,3021,3492,12747,166,3086,12604,6310,13289,4823,3188,9640,6128,7534
+,9751,2147,11480,186,4898,9561,9478,13279,2542,12538,7126,12222,12188,8010,10234
+,755,3368,7239,3126,8787,11369,13063,3511,3991,11840,13629,7763,9012,4970,1808
-,8423,7309,6156,8177,7409,8035,6158,3850,866,4077,5770,7062,10546,1797,7614
+,13252,11673,14948,3271,8803,1165,2127,6579,8411,604,10539,8692,4791,4178,1469
+,61,12137,11632,8802,12215,2585,8170,12970,9275,8644,12413,5202,9905,8752,7801
-,5488,10469,9376,11339,8608,11341,7743,10926,5288,10708,13254,2997,6773,12373,8634
+,13406,11223,6137,7148,1877,12963,14019,9622,3776,1281,5107,722,5589,9562,1069
+,10039,8972,11008,9645,2596,7141,6936,13724,11020,4584,10529,3849,8708,11804,11957
-,9553,5215,4456,11895,14389,9894,10087,4578,6617,1906,9747,2487,13091,8271,11896
+,7856,5070,8746,8997,4591,2289,13636,4931,13145,9422,8402,12217,13541,14337,14502
+,9187,13453,1440,7788,14003,7991,9019,403,13128,2830,2728,5353,12357,13103,8293
-,355,12432,3504,7817,7509,1879,3869,212,5203,2924,11847,575,8517,13333,1503
+,10590,809,12191,5536,2655,11079,3022,5633,13658,13266,7217,7177,10079,2671,14339
+,4808,2947,8484,10335,5972,6858,1633,2081,1825,13949,13422,7650,840,977,12310
-,6016,10076,14840,2058,13686,886,11739,7673,4026,6840,6871,14872,3716,7846,535
+,3922,14009,10608,1449,13392,8489,1651,5716,12415,4736,11324,13310,10319,8418,4003
+,10407,9558,2500,10479,14617,2877,3174,4567,189,9437,5897,699,3978,12115,7789
-,10447,11393,5588,1287,5903,6165,11231,2935,7576,4615,10746,9611,12015,14095,4421
+,12081,9010,813,8435,4587,1271,8264,11179,8547,13458,4167,13992,6537,3448,4372
+,7693,8919,5229,4365,12873,2294,90,1436,8568,2245,5489,8969,4039,14932,112
-,2941,9019,8663,11662,6672,7381,8827,4208,9783,5321,12680,6850,4972,12520,5837
+,578,14778,4780,13148,3279,11397,9877,1449,7721,13150,2849,10609,1092,14798,7722
+,6697,11740,11540,10824,11976,11662,8988,14662,13737,9910,10095,1391,8677,13040,13797
-,9280,9338,3131,7232,12708,3631,14644,4112,5882,1952,1376,971,8425,4894,11032
+,10488,389,13742,10780,14019,10758,7264,1216,678,6678,4358,8412,2451,4126,9060
+,10037,7642,10166,10248,7223,5357,10843,13907,8357,7989,7224,1915,11666,12303,7927
-,6330,272,3854,5476,9126,8856,9220,2768,846,10582,4326,12886,2857,6604,3434
+,9727,742,1787,3448,1012,14622,4067,10071,10462,1253,1193,961,6267,11389,9001
+,6681,14792,3337,13414,12885,13647,9309,3822,3798,7697,1536,5143,10940,13568,11496
-,11407,3895,8868,5881,12384,5236,7853,11613,4853,4755,7774,5089,14088,13674,6680
+,2443,4712,8851,7091,14986,9915,12396,8408,2967,476,4288,9271,4182,5174,13174
+,6928,13989,14365,4343,3001,2449,11891,7769,3212,11444,14448,3707,2657,14287,1959
-,10258,12899,13010,13726,13849,7600,786,9539,2285,76,13650,11539,4648,6926,14550
+,10190,3409,5281,7442,10977,6244,8893,13977,92,13079,1560,12157,6179,8426,14014
+,6767,8446,2525,10521,3544,8572,12578,3362,5882,4342,3756,6173,5018,10962,12454
-,5934,13042,3614,6765,6709,8282,3921,9298,6706,10349,11708,1353,5243,11470,12309
+,12683,2279,13399,147,1380,11100,13143,12513,9536,4177,9383,12053,6822,7999,8450
+,7959,11739,14308,13821,3857,9199,14782,8801,10455,1517,12513,6935,12756,1237,14246
-,13549,12503,5358,12136,8811,6857,1903,13082,12645,1905,14846,11173,10960,9686,10697
+,1435,12656,12572,5211,7455,3503,1013,13115,6965,3148,9755,14148,13101,8579,4567
+,13956,891,12855,10564,3106,2836,395,12292,2224,8584,10823,12004,13439,8219,3593
-,9534,7250,9681,1596,10386,8441,13095,8414,13889,85,12003,303,7974,10778,1718
+,5040,2655,12223,12192,10776,13334,3807,9725,2121,9707,5000,14696,5864,5072,953
+,35,4175,7422,1836,6318,8976,9646,494,10315,8046,785,12200,4914,14601,10538
-,194,1192,6154,14166,14150,7032,13131,1541,5268,7982,8244,8926,14918,10912,13862
+,5947,13771,9434,5421,6983,9025,11459,9660,3386,594,2160,14690,6281,6582,11337
+,2086,12824,8822,2695,13541,8577,8238,13732,4142,1427,1404,602,220,13986,2276
-,1282,5511,4620,2398,13515,9797,11793,7776,6147,11297,4564,11112,3141,7332,13222
+,5740,2411,11777,5670,10580,6846,5335,13958,730,13279,10578,6204,7002,12930,6737
+,14150,5806,12415,3081,10526,9665,14636,12623,14375,14542,147,3236,11779,3569,14743
-,3321,11548,13711,12285,11908,7774,12054,3865,10777,3835,12693,10301,14051,6721,6698
+,9771,1978,7886,2288,5562,7202,12872,7534,9510,5135,5807,7042,6280,14059,14204
+,14504,13634,6603,5346,5520,7269,108,4554,2432,3808,4208,10483,3727,6424,6538
-,2425,9252,14870,227,7720,2947,2681,5264,11678,186,8033,4467,10262,4873,4024
+,2565,10391,2985,3690,7295,9153,11673,3498,1719,8051,6494,3451,5557,11827,636
+,941,5361,3702,7592,2146,6141,2913,7172,5259,2764,3109,13156,11239,13750,6643
-,420,7005,14740,14209,14220,1676,4863,185,8083,8550,5739,3569,11916,7242,12006
+,1076,2679,12387,4262,11738,14794,13257,8838,14990,1765,4989,4971,7921,9319,3291
+,7413,4137,935,14275,3701,11862,12864,220,2330,1651,6803,9164,7218,7777,9724
-,9263,12624,196,9074,13257,12628,4921,8100,10706,5765,11987,13014,11924,11122,14252
+,7396,3294,3350,5025,3407,10759,9188,12549,3085,1860,4677,2609,5400,11350,9777
+,2149,14220,1614,11528,694,8190,7397,7450,14256,7101,2395,13665,5347,10133,12261
-,13456,10930,4635,14488,11909,12700,7569,10634,13134,9047,14513,11963,8948,6381,3575
+,9322,6054,4323,8847,3113,12045,8214,2219,2203,9157,3648,11493,52,7561,8659
+,11900,11432,3186,10100,1217,5043,4989,4214,4515,11757,11348,5750,6530,7120,7054
-,10636,2785,11296,66,9217,3245,9222,11408,14693,3058,6995,14168,3061,13306,12073
+,8544,14154,14447,7764,11302,8876,1871,9424,14354,5296,4161,14949,11176,8082,12491
+,11557,4513,2334,9242,7762,10889,8182,4128,13540,9502,9374,14768,13126,11327,7971
-,9459,7066,12165,8547,10111,4803,2088,14983,5756,13062,7928,8222,4756,8527,10925
+,3022,614,5192,10048,77,5733,1904,9246,1471,2266,11410,7687,932,11431,8363
+,12419,4343,2903,12771,7351,3233,4928,1664,3235,7994,4789,8179,8157,11156,13096
-,12946,1854,3668,12126,13619,6502,8764,472,14906,3934,6281,8959,4549,5909,2745
+,7795,4599,10872,5192,175,875,1619,5454,11659,13910,4402,11466,10913,3516,12306
+,12900,8225,6446,11698,12837,3923,6723,12203,4174,13549,10664,6078,2284,4757,11637
-,2935,3449,11343,4065,12497,3006,10867,1382,1930,10797,8124,10045,13663,1108,5004
+,13004,10700,12240,421,12492,10099,9059,5506,11745,10752,13992,6301,6533,8553,5412
+,12925,13443,12821,880,5394,13026,13134,1474,7134,4805,838,10143,5245,12990,13838
-,966,6722,2958,5732,7016,705,10523,835,4926,482,5807,7592,8445,8654,1191
+,130,13539,4113,4766,6259,164,9081,3874,5310,11184,8147,4461,3462,8176,13638
+,2006,13205,9815,8901,11591,2234,11330,7008,9444,657,435,14984,1124,4636,6899
-,5135,14332,3744,14929,3332,5012,4827,1565,921,6343,12363,10989,9810,13172,2228
+,6707,4500,5544,8203,10172,13219,6113,1938,8368,7602,11613,9960,14601,12263,9431
+,4176,3110,7646,10983,9185,7764,13441,7790,44,10862,14478,9275,10735,8947,4122
-,12825,14390,892,8949,4069,12782,11153,2235,9189,4031,12848,11584,10480,14549,14796
+,467,6991,6322,376,2215,6657,10487,11822,8498,12473,5657,2277,4596,7910,3674
+,10437,12292,11978,3970,14409,13711,7709,10736,3100,10016,11913,9752,2912,4549,10410
-,10825,764,403,7616,6224,7357,10660,11784,9111,12419,11251,3102,14121,3435,2474
+,12955,1988,9509,4492,11163,12775,12492,11395,5947,8089,4852,11911,12608,3825,1057
+,11647,8520,6317,10289,8756,14913,5814,2143,9011,10562,12683,14349,6435,13994,10569
-,14040,13403,7967,2159,3718,9688,11145,2568,8759,4160,12294,4232,10572,9804,327
+,3754,5231,35,10614,938,14662,953,8346,696,680,13720,268,4534,12246,1445
+,9643,8489,2903,4097,11689,14535,1082,14366,12442,4008,11073,8224,11313,2234,11847
-,11883,3573,935,6643,4342,288,5698,11065,2144,4331,6082,3929,1347,14693,3000
+,12164,8002,13683,3825,9005,100,11539,4707,5733,6949,6450,4956,8236,5178,9504
+,13484,5371,527,12030,11152,10610,6733,12349,9452,14054,1063,12786,12442,3552,4521
-,9846,5474,535,6680,12410,8579,13419,4535,468,13659,2465,1601,2724,314,952
+,8846,14032,6296,14281,9595,14482,9484,10599,8873,3958,2768,11145,5231,7891,14663
+,7143,9182,10895,14578,750,11087,9399,13696,2638,5683,9733,13020,2692,11284,1127
-,11076,12115,4673,10426,13903,942,4156,14702,1418,7560,9894,1640,7151,9704,13893
+,5591,13740,5522,4167,13668,3447,129,593,8334,8021,12772,5875,9331,12482,1858
+,8699,13120,3767,8957,409,2725,9850,5985,11719,10908,4537,11105,10391,9190,9328
-,2222,7925,9363,3370,8536,13303,7431,624,5201,14315,1551,9901,14687,5297,13933
+,12976,2385,6024,1252,2837,7999,6882,3202,11354,10851,20,4906,2202,12717,14592
+,2825,10771,11536,11422,5436,2738,8289,9342,10595,14000,5538,100,5396,13195,5551
-,1161,8750,2304,10241,3153,14936,7933,5422,11118,6558,10013,7961,11166,12955,13818
+,741,613,10220,11255,12295,2758,2012,2627,11615,14839,11551,7068,9099,8684,3055
+,8244,11222,753,1980,13461,3671,6664,12451,1348,1678,2039,7268,9742,6164,6662
-,550,11655,10178,8834,6582,11525,144,4078,7939,5835,11724,13271,14350,12897,10973
+,5747,12230,10448,10335,1800,14895,1869,13249,6441,3351,9869,5359,4448,2544,14938
+,8795,11559,7387,13896,14987,12001,9394,8246,10412,2693,3161,12165,12922,4760,1719
-,3356,14046,8796,4940,9207,9261,1398,2183,4744,13250,8138,14802,6861,2574,1584
+,13557,500,8632,5909,8659,1655,829,7285,8329,3515,13549,3620,12411,2332,14644
+,11314,12635,7154,9607,14191,11823,1961,8176,9588,8845,9202,5131,13010,10233,9106
-,10467,8608,4665,2110,9571,8706,13708,2820,9714,4556,11432,11629,12599,11406,10241
+,9840,5150,4469,1588,4763,11731,13309,12330,565,6182,928,10471,13249,11058,8808
+,5422,12097,1810,14793,9225,3611,11508,9607,2437,4203,9298,953,571,14242,13644
-,11045,10751,498,13762,3822,5189,5746,594,14465,11365,7985,5608,49,5964,4910
+,7582,10014,7949,2668,4043,4166,8576,14516,4888,6316,2627,4285,146,6329,11897
+,5219,4665,5918,6208,13361,6076,12727,8039,4641,220,2119,4460,3706,1742,5365
-,11271,6921,180,10171,7857,8139,4730,9183,12327,12112,1362,13940,13598,2101,3
+,11627,2262,11732,2767,11410,2797,2185,8462,808,13150,2567,14366,1061,2046,6892
+,162,195,7457,2180,13298,10381,5800,13716,12172,12780,11702,2774,12753,9431,9810
-,12915,7273,10095,12169,10206,4612,3933,7767,2282,2744,12561,5201,13745,4052,12705
+,11192,3958,488,14592,2714,11959,8305,9464,7474,11090,9223,2516,5638,9631,3459
+,13330,14004,4194,12081,13928,3674,2708,10879,9268,10082,5935,2409,5667,3255,6243
-,9637,11057,11325,86,10347,12354,11873,13383,9263,14596,11974,6080,13209,14687,2710
+,5955,4414,2937,2512,3998,6306,347,8440,14311,469,8707,3369,7523,515,1698
+,8089,1347,2260,8490,12839,2454,11919,2479,2089,5849,8606,9215,14643,7341,7319
-,6451,12380,13565,8182,1056,2174,6108,8330,10603,13622,13102,5353,10874,3541,14659
+,9709,123,1471,4768,2796,7107,11671,1042,12912,1340,2571,13445,1212,4663,1853
+,10259,3374,7372,5370,12294,7225,6012,4034,10174,6787,1540,1077,736,10754,10266
-,1030,6714,3130,13640,10197,8641,2094,9226,3013,8349,712,9685,5525,2630,0
+,7837,11278,7347,14388,1088,12236,11234,11259,1098,13051,10778,5726,11552,11037,4696
+,13372,5456,3914,14659,6270,9614,8504,8131,12968,7821,4626,13411,8210,14760,9629
-,13938,4877,10205,9812,6701,12156,12671,4569,4222,13381,10479,9765,2766,5766,8895
+,6313,5012,3219,8069,9589,2236,2226,4117,14228,2138,7884,12544,12569,13310,4200
+,13619,14079,9691,11559,4597,11421,1379,2563,14107,7484,10640,9716,898,11083,1367
-,9709,123,1471,4768,2796,7107,11671,1042,12912,1340,2571,13445,1212,4663,1853
+,1769,9546,12424,3260,6831,8597,1435,12501,7468,13156,1586,2583,10444,2860,11231
+,8954,2236,3036,14242,10416,11534,8459,10254,14984,13789,3835,3744,12495,6806,1390
-,4083,2335,11547,12395,8513,5676,13939,308,1502,8020,10917,6625,2724,14666,1176
+,9221,1050,1385,8015,1316,6575,13199,13426,10184,3141,12508,12958,5208,9925,3285
+,14951,7072,7839,7493,4327,10510,6410,8166,6187,5445,572,4732,14844,2719,12132
-,6847,7583,12597,7059,11901,2167,4037,12843,286,5105,14222,770,13904,14197,8277
+,12309,12809,453,8617,5679,4325,11265,509,3648,7892,12662,11362,12478,6825,4037
+,5883,3989,2763,12682,14314,1805,14146,13098,12344,8240,2944,14110,11740,3805,10418
-,867,1012,7971,2710,6692,12374,2396,701,10738,4315,12682,1894,12017,9883,8174
+,3140,8396,7180,13914,8564,11724,11310,9838,14591,8287,14493,11532,6873,2627,9419
+,11279,2482,10039,12102,546,12628,6785,10599,14019,6445,12885,10588,7275,8589,10279
-,4367,3925,10500,5039,10688,13730,10090,4717,2479,1850,11245,2769,6948,3818,14688
+,2865,8217,13449,5749,667,208,14009,4240,2865,5606,454,326,11786,13950,5732
+,6214,9538,6903,12123,11860,11723,9273,3502,5701,10474,1449,13476,1566,8564,5543
-,9452,8996,14511,13946,8657,3681,1323,1206,6666,9815,3056,2340,232,13983,6243
+,5680,11661,9049,2279,5749,11720,9522,456,3262,4066,12566,9334,7422,2279,7614
+,9347,7719,9838,6253,8878,11437,11594,14866,3923,11913,4149,13026,13690,2346,2688
-,2325,6289,3002,2280,8460,1583,5090,9645,652,12504,6063,2671,1118,14403,7178
+,3389,835,9093,3064,6419,9135,11415,8994,13430,5351,7293,14122,4557,7012,13321
+,8625,716,4475,8266,8754,6410,1997,1803,10337,7561,9090,13120,5487,13072,2046
-,9275,3927,6017,12338,13700,14118,10467,6257,7669,13672,5762,2376,1412,8108,12859
+,10583,5262,12266,12332,1405,1520,8777,12750,2692,13855,13572,372,4943,13460,10912
+,14171,10647,4590,2547,647,11732,7711,1802,4525,4489,13039,5429,9456,14377,11917
-,3922,14009,10608,1449,13392,8489,1651,5716,12415,4736,11324,13310,10319,8418,4003
+,13954,6321,5574,10685,7415,7835,1768,4995,131,3212,1083,6132,12250,6070,6328
+,10793,1456,5971,5384,14411,8992,9261,1991,5071,3404,13234,9507,11340,7965,13325
-,2082,12590,11336,4568,14697,8467,1732,799,14469,1208,8956,9934,5544,7091,12744
+,1000,3675,3230,6038,244,3301,9042,12316,12505,2788,7473,10710,3139,7368,12645
+,7899,3810,8713,5384,11723,8657,6959,5908,369,2364,1679,5015,11015,9884,6081
