OP,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
-,5864,9,14055,11519,3478,4026,4315,7236,5453,13599,4707,1198,6977,5337,7268
+,2255,10820,6507,7281,11614,8122,5558,11249,4819,12062,14417,2502,8548,4587,848
+,8422,13110,14501,2602,6082,4516,6338,11337,11098,2345,821,7518,654,6178,13886
+,4479,5135,14553,14099,2437,10622,6003,10422,11090,6657,7549,2424,7982,5798,12066
-,4009,715,7970,9184,899,10102,8570,5201,7315,13015,3697,1767,14498,4667,619
+,8174,539,4127,3543,5701,4735,11894,4273,757,9325,2321,10478,5127,13465,5791
+,3795,1512,14988,12578,12811,13228,11632,12452,7200,14455,4424,8210,13149,11045,6023
+,3367,3298,14689,4077,13553,6174,14732,6865,14295,10048,8988,9389,2786,4359,8302
-,6631,6152,3559,14721,8105,25,3944,575,2455,1499,3509,1670,3794,13557,6157
+,11320,10022,13642,9056,6029,3327,13467,2637,4842,12565,11086,13243,9576,11744,5864
+,11940,13791,405,10088,6485,6843,8797,3183,4394,9727,3280,14223,12356,9103,3864
+,4791,13471,13961,14701,5458,1219,2650,9988,11708,9312,12157,6436,12162,139,649
-,2047,3082,6438,2226,4359,11312,2761,13020,10451,6288,4137,13571,3151,12559,269
+,12177,6207,14334,3175,13157,74,8309,7377,14465,3942,5793,3223,4895,9471,13283
+,10843,11422,4064,1984,9817,9121,7505,9518,368,4928,10467,3564,6526,9416,14963
+,3574,6991,14613,3353,717,5068,211,8312,14420,9111,13441,12147,11104,7038,1949
-,1696,5040,9057,11117,2224,2157,2514,13543,5467,13008,10817,2895,10844,8869,8599
+,8370,13068,2963,7655,11658,11050,905,3865,338,4357,10889,1674,14659,2460,8022
+,1773,13875,10892,14678,14263,6653,1927,8322,2622,1568,6516,2442,4459,11363,6267
+,14654,2879,14783,3221,6108,8861,4118,6689,2174,4417,13567,10475,3022,8129,13242
-,6039,11859,3541,11059,4484,13169,10882,12277,2436,5523,9322,8123,711,14452,5086
+,5363,12825,4915,3100,14236,12116,6781,141,9478,2885,12217,6497,1360,10738,10558
+,5450,11396,5049,4147,9967,8410,10367,4095,12816,12911,3055,2708,4033,8302,5939
+,11943,233,13913,364,6064,1894,10209,4688,11730,14482,7837,781,2988,6167,4687
-,3920,8901,10467,3904,11755,7621,3772,9615,11276,9211,10027,8423,5101,9924,10094
+,7132,8789,9333,11290,4099,8542,6251,12501,11277,8391,9321,13211,7395,528,3626
+,2377,12945,7381,9148,14724,14157,10636,14278,5534,7681,13864,7925,14970,44,1987
+,3846,5590,11296,7159,8984,12525,5858,3397,10317,593,10552,5839,11712,12896,14090
-,13770,3105,5740,340,5087,363,13689,2967,5892,9362,8376,14059,615,1130,13901
+,5364,12101,3576,12711,6433,13146,9587,13220,470,13029,11784,6227,6045,10154,10645
+,8247,9428,1108,5228,4607,870,4417,5769,11149,4308,12687,2527,14410,6617,7317
+,1409,9290,1424,8012,1393,2604,2878,3874,619,3735,5562,9029,6058,12265,9351
-,14315,6312,83,9588,13853,6880,9940,11216,11354,1374,1297,2546,2678,7504,4028
+,1963,7603,12096,1963,4907,5377,7311,2862,14310,13137,12073,8536,213,11370,4052
+,12540,2128,6204,13552,13743,13831,455,7378,7604,6375,5889,2970,8908,6497,8948
+,2853,6752,929,9141,12182,3790,2143,6068,13503,13129,14783,5470,7576,5064,3709
-,3825,14624,14433,14268,6712,4373,13854,3513,13174,9609,4426,12606,7348,11952,6587
+,1412,10856,4123,10314,13188,7264,4418,3923,10626,8008,8183,12717,539,7575,9284
+,2847,4792,11213,13944,11706,12986,14512,12755,14071,12117,13382,8838,8791,8942,9576
+,13579,806,9500,5113,1817,13600,2791,9847,13264,5385,14438,13007,2586,3438,7515
-,14168,1548,4285,4259,14489,14776,14279,1740,5976,4515,13611,2875,10541,3588,12094
+,11214,6997,10493,7196,12636,7082,5528,5417,12274,9928,8884,3375,11164,13375,8020
+,12185,225,11151,11782,4688,10421,7936,10707,9556,13470,2281,1809,2859,6888,1625
+,8039,1072,8636,12770,1938,5963,3273,12982,3856,11699,4235,2630,5811,2028,14787
-,4152,732,8491,8528,10095,2154,10115,9007,14469,3703,5445,2079,581,3882,9777
+,4718,6457,13186,11854,11349,10411,6968,5447,173,3816,2976,7209,9234,4903,13513
+,13488,14264,8989,12055,3495,10985,13459,3279,1688,575,12294,5393,14833,9601,6536
+,13476,247,14417,5188,4444,4399,218,12355,6389,9579,8837,1197,2599,14600,2825
-,9669,1959,2254,14202,13867,3812,2646,3447,9978,5364,8355,1057,14508,5907,1645
+,10969,12193,1084,960,325,14231,8127,1470,11212,656,54,4266,2476,6443,8272
+,14203,4157,7166,1547,7972,3075,3424,10216,3454,10249,12817,916,9384,12993,6424
+,2881,13997,8673,5484,1810,10334,7601,1847,9058,8208,8215,4052,8626,8874,4143
-,495,10671,514,6467,518,7728,9418,2202,9282,901,3746,4090,7204,7485,6324
+,1704,13048,7194,4589,6125,10045,2151,66,2408,10153,7164,4934,13719,2542,8244
+,9650,5698,3861,12618,14612,11944,6498,3066,12968,14010,8788,6173,5053,8029,4346
+,7230,9741,1379,8844,11874,14670,9574,6991,2611,2357,13640,14348,1317,8876,5604
-,9815,12576,285,435,2703,2125,9548,14296,4810,10928,13195,10772,9482,9912,4348
+,10642,12495,11276,2395,7116,3381,14966,2952,1218,1613,7051,12343,1872,866,13892
+,8093,6828,2637,10111,11681,5402,4975,1639,11507,7846,9569,1316,8679,211,159
+,11057,8770,9541,5655,6776,2015,14674,6804,14347,12597,10349,14306,4845,6894,12789
-,649,12326,5748,6204,7013,1041,12387,10675,11612,13878,12206,11049,13086,13400,5897
+,5109,12682,12054,3545,6385,9558,178,10575,10480,13546,7012,6967,9302,4772,6619
+,10179,5031,10628,6048,7292,14245,902,4023,14238,495,6206,5785,8732,1524,12260
+,10087,7564,13900,3336,14342,2030,88,2394,6072,9958,443,11254,12974,13877,10784
-,5590,10111,9304,2747,4489,7248,8440,3903,4562,13784,6840,9880,31,715,2053
+,464,13007,3360,14033,479,4187,6609,14632,14152,9036,1632,11347,13739,4582,815
+,13292,3446,5491,12512,9044,13234,6597,3371,268,11582,3835,5158,10828,5488,3191
+,7688,4075,9430,5510,542,6857,6951,693,10233,14591,7089,6243,12979,8186,7297
-,5412,4383,10382,1273,8957,6029,9669,14605,6778,2278,13849,1670,3562,4053,14353
+,7372,12689,7755,760,7250,6810,3820,12283,2389,8281,2791,5022,7088,7192,6555
+,5844,858,7020,8039,6312,9105,13905,10439,6551,460,11349,357,136,14402,3423
+,1071,1270,10668,2191,4248,14783,11632,11244,450,5013,9315,10776,566,666,11679
-,12867,11422,4790,5137,11069,864,11021,7993,2392,14876,12584,13909,10869,68,13988
+,14676,9821,11108,1213,6011,14361,2565,4233,11743,12473,10083,6340,869,8593,5779
+,5164,4589,11799,13717,14834,3153,5501,10520,3258,11574,11855,1978,2984,1063,14621
+,1543,1098,4768,498,13856,12094,9107,11866,9449,7900,10074,2946,9660,1304,3143
-,9094,997,9774,9994,3959,1775,1773,6533,1386,13999,9098,5241,11750,3526,9512
+,11999,5031,3065,7332,14367,7604,1858,4984,11327,3174,4349,13944,6930,6556,3371
+,4010,603,11227,6711,5789,10469,5649,5482,11077,275,2559,4356,9278,7401,178
+,12704,1823,6240,14792,10921,11167,5159,1579,4096,7833,11746,10950,826,7884,3981
-,12873,4916,2866,13739,12161,4454,12371,14237,13522,6700,9038,3987,118,3421,14104
+,11579,10982,5471,12433,4681,1402,9671,11031,297,7173,12837,3842,10681,5788,12911
+,8393,1208,4065,13618,4067,10324,2939,13165,11662,3471,2920,11314,5749,623,695
+,14046,7183,11185,11071,1687,7490,3199,9547,1560,5896,13371,1911,3941,14867,8990
-,6902,6915,14959,5443,955,3741,1327,5417,8698,7918,5234,6543,8387,12211,994
+,9005,14811,9333,8421,7091,3894,13300,8630,6210,11075,10553,2911,11420,5174,8710
+,4915,319,12788,6553,7422,9559,4213,8270,790,10986,13334,13250,3504,13764,8423
+,12467,3875,8155,11197,2094,3051,14260,13600,7745,11231,4715,3218,11683,6776,7659
-,6328,4037,8524,7065,9316,8307,5787,4051,922,8442,3024,6958,14732,8545,12597
+,14790,187,11113,5590,7916,261,11642,5273,5156,10367,12116,1506,13049,3092,14316
+,13538,3633,14541,13174,11966,14987,5481,9379,8916,10748,4922,1303,14287,3146,2562
+,14549,6885,3104,3938,2672,13348,3498,11794,1578,4012,6330,11904,8571,11240,2835
-,1176,12809,6031,2502,11422,933,13665,10015,5038,8844,13412,14707,12247,14450,7547
+,9918,1559,700,6654,13280,5015,12801,12479,898,11980,3188,3131,14036,1026,10374
+,8016,8516,6044,1341,13489,3581,14022,8490,3718,7062,13768,14450,10871,11096,9563
+,7883,11408,3463,10737,14163,4455,10658,6566,5574,1025,3714,3048,5668,841,2888
-,7621,14930,1610,14259,3963,9338,8331,122,9231,820,2682,6102,3339,4247,13400
+,7202,4290,7465,3321,5014,10003,2956,3870,13832,3900,10449,974,11140,2935,13140
+,3485,7686,14004,1131,12628,258,13624,7020,11655,13407,11470,4715,3415,11594,232
+,5594,780,7234,2228,10478,474,1704,10898,13175,2531,12739,8249,5333,10690,3589
-,90,2875,12420,12130,2074,5619,2655,10226,556,9735,5030,11179,14019,3489,449
+,8951,6731,14342,8407,10877,8113,8441,8829,5978,1349,11999,12777,7615,9625,7622
+,2691,14721,14482,11508,8158,7861,7992,14501,13358,8803,12873,1357,11448,4235,8004
+,814,13879,7531,9767,4942,12563,9264,4861,8174,6629,11444,6377,6334,2491,6918
-,2679,7399,6740,1386,123,12922,7925,3135,229,12017,10234,596,3008,12558,205
+,3344,13346,919,13040,7959,11961,11504,10695,1232,6108,9731,2538,2300,10506,10785
+,4304,9163,10063,12154,2770,6520,9106,12104,13543,12239,7596,10685,11963,3810,2502
+,7467,4409,307,8837,14692,869,13706,2640,9485,14630,7726,1549,6217,2652,1287
-,14910,10227,14815,12993,6225,374,14020,14465,4304,2594,11913,848,13797,12775,10434
+,4358,1914,1961,7910,1595,9555,1938,10868,6036,7397,13603,1074,2511,2032,8951
+,14398,12980,11988,721,7926,8810,3910,14853,14962,8945,2737,3493,2866,11029,5660
+,6858,10844,1447,10112,10329,623,12102,6461,10160,7280,2227,2015,1437,6118,3332
-,3017,10811,12201,12737,2736,7647,5803,4119,10513,3023,13489,11139,8335,579,9757
+,2013,13667,10217,11064,1293,3856,11568,7322,12164,12702,359,549,6881,163,2637
+,14258,14502,13068,14963,2077,8818,1965,11915,1769,3765,310,9242,11634,3843,2114
+,11971,8412,13411,5921,8221,6169,9068,654,462,7659,12060,10060,2852,8721,12436
-,7980,8291,2617,5567,12057,12301,12585,421,10244,14560,14371,5306,8995,14502,1692
+,9118,1898,4543,10763,2803,9038,11851,1326,5376,372,8750,1475,6634,3888,12902
+,8355,10515,9081,10651,1120,1402,2974,9764,3218,4813,754,6374,11220,14598,961
+,12253,14190,10295,10482,3252,4965,1641,4269,3774,6922,13168,695,5989,9394,1098
-,3863,2551,7748,7836,11611,795,10225,13460,1340,4102,4184,2682,909,11414,7150
+,5047,12486,7260,4202,12984,5338,8733,9808,12542,6860,9460,8697,4986,4287,14058
+,10806,4068,14755,1337,5180,2336,9683,12222,9239,5271,4573,8828,9516,5522,9098
+,8856,1038,3283,2994,11425,1740,14296,65,13151,3710,1589,4033,14134,10409,10715
-,12941,204,3391,10895,14309,6000,10018,907,3427,9406,13055,13076,8952,9218,14339
+,1684,3909,370,4659,1187,12371,12276,11587,14952,2240,2497,8863,12973,6199,468
+,7056,5240,11378,11761,6488,9777,10488,3878,8047,12469,4216,2663,14238,6824,7232
+,1937,10217,8388,13720,14918,14458,7822,3403,6432,10725,7070,5659,2676,14869,439
-,4648,7298,1678,7793,8281,9249,14238,14028,2540,552,10765,3315,10968,3989,10221
+,14177,450,2394,9181,13362,13458,10298,6617,1254,7209,10577,8655,3202,389,14531
+,6585,3533,9233,6837,11145,2950,11325,8589,2319,10663,13872,6667,9066,14990,50
+,6488,5046,8776,1300,2846,6425,12461,4519,11216,999,13906,1127,6153,1980,13278
-,13476,247,14417,5188,4444,4399,218,12355,6389,9579,8837,1197,2599,14600,2825
+,3212,11701,4906,4906,442,9802,13356,8987,9488,5629,3928,6042,5647,3627,322
+,13263,8641,2744,11310,4213,14054,7930,7746,4338,6266,2753,5536,6013,11039,7591
+,7752,7629,10471,3358,4411,6763,11248,9738,14445,2579,9778,4781,9981,128,7476
-,10306,4792,10228,7382,4767,4225,11609,14797,2669,6190,14269,13390,2075,8803,14007
+,3311,3574,197,9667,6150,3881,11586,1112,13107,2592,9271,1245,12431,6592,3532
+,7146,6116,11985,8195,5906,6347,473,10063,13882,2150,848,12404,7226,13927,1184
+,5132,3094,6653,87,14902,12956,9038,11894,5726,8469,4955,2696,7538,13127,10820
-,7714,7803,6659,14251,12995,10083,9859,2991,5352,11383,1664,7957,2851,9578,5802
+,8155,8602,10045,11349,11094,883,665,7909,8427,3083,5549,9294,8179,6750,2629
+,12494,4897,12057,8024,6591,6405,4079,2236,5869,1401,8034,13890,13342,12574,7434
+,13196,1597,8324,4313,14853,751,12647,11813,13021,8558,12129,9025,12985,5238,5774
-,2875,12642,1425,0,7289,5274,12669,8980,13707,498,2466,5664,1340,9723,8086
+,12112,12889,3861,3989,13446,8073,12208,8453,8805,4219,7209,7966,13491,2337,5332
+,3183,11922,11837,9394,53,7047,2667,1511,11447,14752,12150,14295,3122,11097,12108
+,10332,9621,4670,13760,3816,3548,9262,4591,6899,6210,8906,13831,9141,14032,9003
-,11686,11446,6316,11487,1884,3039,8514,10860,13602,1345,14790,2,6454,7747,12934
+,7115,7856,12912,14,1775,9867,10908,3940,1864,5737,11710,10586,6537,9546,12252
+,1146,6548,11881,5210,11913,8803,2875,3006,2736,7517,4464,11599,3248,1780,12915
+,5483,10275,419,1677,7297,3408,12643,14560,12370,11330,264,14950,3411,9323,4346
-,210,14772,11696,5900,13419,2870,12921,2222,1329,8161,9785,1525,890,3048,3813
+,13653,13702,9796,10658,10125,10435,7212,3299,13921,11464,3489,11543,12559,4038,4582
+,10032,10138,9802,3671,14454,7139,11488,12955,6162,3083,7371,8682,11931,11002,8941
+,841,4042,1058,7312,10582,8412,7332,5732,1318,4974,1925,3083,5663,13253,2919
-,4131,2901,12193,9499,1364,5807,2654,5214,12539,6212,1079,14290,3785,3726,359
+,11729,6081,6811,6223,12472,11382,10294,1207,12273,9718,6033,4819,5367,498,10914
+,2208,599,13594,3074,878,5399,14763,7622,1875,474,11206,10220,5393,4010,8483
+,5567,10782,10905,8336,3430,10312,3961,3160,4585,14626,13382,14942,14988,4401,1823
-,8694,6877,6890,1303,4515,13819,9320,8721,1947,13339,2405,7438,10033,8664,3819
+,1672,13545,647,206,12676,7604,8495,5580,7124,5362,957,7627,4368,14928,9528
+,3962,11378,13474,3720,3680,756,9664,12840,6461,610,8612,423,10844,9924,14359
+,12016,259,12138,736,8753,0,3080,7747,7932,5291,6257,9658,12338,9172,11253
-,8426,10559,785,9091,1703,5694,604,13555,11872,7261,8918,4041,8365,713,12712
+,13450,12820,2722,2352,7436,10842,10368,13746,9049,7375,2730,10518,14060,2091,8698
+,8094,9785,9807,2167,9617,13400,11837,13958,10433,14661,8170,9719,7530,13045,4902
+,12227,5491,10424,2834,1804,1881,5034,5286,6854,11483,9688,7789,7476,12046,5184
-,5673,14301,4766,4619,8509,10292,13321,7555,17,3791,6995,7132,11534,3176,130
+,11358,2974,1829,13072,7408,2359,12251,8383,4493,3161,2917,10863,14120,2198,10904
+,4654,14894,8799,6188,14221,9758,9379,8138,11446,9217,8884,2583,13689,1739,9873
+,4326,1058,303,615,2832,10813,3596,6279,14974,4413,4716,4332,11427,14443,3576
-,7790,7121,4644,3184,1840,11123,3787,4542,11218,12035,161,1419,9974,7311,9404
+,8144,2323,6218,9851,10886,6613,7534,13603,12323,2326,2865,11214,11058,2845,6428
+,10975,8600,582,112,13974,9114,2446,1394,6274,2079,12233,3024,13563,9325,8704
+,14822,8412,11238,7218,14413,12166,10342,10727,9040,10201,11018,12468,819,11264,9312
-,6100,14995,10931,4919,63,7136,9198,1541,4787,7299,11531,573,11699,6445,1004
+,9498,12397,6598,13060,1213,7008,7973,2133,2379,2018,11513,4941,8126,9078,6865
+,132,10717,12655,2158,8690,3367,6829,2721,14511,307,12948,12896,12366,12555,2714
+,6548,14743,3626,13893,7826,14444,744,8182,13304,6452,5506,709,11862,14709,1095
-,5987,10891,2329,5022,12580,14954,402,9392,11146,7538,14444,13417,7816,11447,983
+,5554,163,13912,12551,13272,9756,11597,4223,1359,8375,1144,8514,11562,465,5631
+,6811,7352,11743,9735,6047,9614,13942,639,4614,3617,13378,6114,7643,6253,11319
+,8139,14183,3910,14781,9869,1548,2401,2837,6240,5450,10445,8554,12285,14539,4006
-,14694,14109,8270,9882,14745,2478,10825,13428,4942,13746,14354,9410,3719,13500,13038
+,107,13649,2506,11788,11385,14481,9859,6461,5881,10438,4541,9690,8486,11661,8275
+,12243,2034,677,2790,12228,3004,13390,8924,3048,578,8918,7551,2245,8691,12788
+,10949,1213,9303,11345,7409,9760,13906,14246,2008,12988,5523,747,7034,7065,12979
-,626,8437,6783,3544,4015,3548,8555,1090,11230,10034,12159,8641,11208,1133,881
+,746,3279,1071,9698,7726,10802,6483,11584,574,7551,4970,4375,13999,1863,2255
+,6252,13841,12577,10019,5390,9438,5260,120,11027,12107,10509,8538,6713,11825,197
+,9748,14145,6938,8112,6403,13615,8132,5287,13305,8990,13369,8466,7728,14360,4642
-,9126,10299,5992,12451,10668,12930,13741,10747,4165,6919,3607,14060,13064,340,13663
+,1457,8541,4319,3607,13980,4237,413,9330,6675,7637,2379,4664,14762,11019,11761
+,2693,8534,7003,14020,8328,4831,11884,9919,4995,14263,4274,8207,7653,9275,6617
+,1230,7970,13425,2994,7212,899,8771,10863,2662,2975,13068,1032,10231,12388,12459
-,10969,12193,1084,960,325,14231,8127,1470,11212,656,54,4266,2476,6443,8272
+,8854,799,6466,11901,11940,2256,2733,5351,1960,10370,9006,402,6443,7105,10267
+,6188,14675,12862,4568,9815,10070,3097,3311,549,8310,10412,889,9922,7369,14283
+,10699,6903,10774,12092,9146,3568,1717,7446,12722,811,1452,11961,6873,308,4937
-,3152,2690,9152,6513,14538,2334,6544,4653,2074,4593,3821,1050,6416,8928,237
+,14721,11920,13762,1165,9569,7472,6909,5046,12411,13770,3513,5195,5408,12948,7075
+,3176,4675,7883,10027,9612,7960,12379,14155,13971,12891,1149,7567,4822,2924,12727
+,4011,8054,11250,13685,988,11811,12882,4198,14471,3911,14073,14004,1878,12662,3591
-,9781,1322,9221,7794,1104,8299,3319,1585,8965,12012,863,12967,11493,4983,2037
+,11631,6158,13144,9727,11239,7026,10454,13531,2351,2384,2111,14209,3487,4857,3884
+,6337,11486,12809,10202,11194,13607,10768,5796,1652,12983,11098,11063,14611,2137,13137
+,1448,6194,6352,1096,9427,8725,4111,5264,2589,9731,8656,6441,14639,11425,2346
-,2268,4087,5097,2077,12090,4225,4990,1628,8333,3076,1288,1852,8492,686,9567
+,3045,1114,7201,11161,946,331,12203,14629,154,355,13931,2241,2415,265,2318
+,11609,12491,10443,6575,11918,13225,5920,10607,11105,2517,5778,13624,3808,14863,14490
+,10959,14244,12627,5139,14048,932,1407,7716,10898,9136,12631,7094,7408,6016,2823
-,12383,386,4904,7779,9151,10756,7520,3981,4535,10952,8476,7132,14949,875,8645
+,2445,6372,14319,1997,2546,4856,1035,7321,8273,2951,9240,1580,4931,1731,5655
+,13725,1688,3499,10358,2552,8788,9400,1674,3289,3498,6572,3167,7717,10731,5935
+,7789,2461,11698,12603,10475,1585,4710,11702,6974,2974,7759,12057,9711,14576,914
-,9756,4568,3854,12360,5710,9263,4920,1223,10036,11081,8564,2948,2139,11521,5408
+,5680,1733,4288,2023,11676,1303,6681,13654,1151,7421,4533,8081,7975,4018,12125
+,12122,1591,6761,11381,9783,7466,3949,14869,9562,845,2574,7934,2121,10474,11533
+,10498,13741,12277,7092,12157,2978,587,7785,9714,687,14736,11550,11381,7418,13573
-,14732,10386,1847,9480,4122,8384,8147,7832,2064,7908,13776,7420,5043,14290,2438
+,113,534,741,3867,2175,9055,3732,1504,10393,10727,14453,12086,10884,2591,2429
+,8603,14362,708,3626,2158,6686,14575,9135,14458,11502,5593,3362,1778,7123,815
+,5764,6918,9870,5238,12597,1706,4140,2153,11167,14750,735,141,13850,10319,3499
-,3562,9912,9537,12609,12115,10735,9446,7475,1110,13430,5896,7480,4720,3677,7179
+,5906,12146,14872,7676,6591,2828,9025,11559,9774,2064,14252,7944,13682,7603,12479
+,3192,13723,3705,7417,8451,10603,13995,4915,1283,4102,13307,767,6864,13804,7090
+,13743,1732,4886,1456,7443,1778,5325,10825,6031,11942,11389,9971,10450,14705,8780
-,4563,6347,11590,4095,3790,2015,8504,9051,11879,11778,13388,9756,11547,564,2856
+,6356,13524,733,5711,6650,10252,194,1611,5959,13503,13277,4139,4851,14393,13335
+,5076,14982,945,13305,13345,12125,10103,11900,11864,665,1252,11170,9322,7463,12524
+,14541,7259,1902,9335,3793,11986,8270,8782,9037,9330,12516,1659,4605,11369,200
-,5063,3113,351,13969,10162,3043,6652,2071,135,2377,14450,2471,7879,12725,10294
+,8246,8998,9063,9285,4737,7463,5743,12657,6879,2302,8676,9495,7945,10229,14939
+,80,12066,4238,9880,5587,8,13253,3176,11808,10289,959,58,4101,6797,8498
+,7234,5490,3058,7849,4004,5226,8993,865,6854,3270,9850,11648,8922,1251,6895
-,323,642,14589,7812,5684,14802,10459,12438,14585,1833,8152,1669,11599,7234,12127
+,9743,11327,5245,10758,10520,6886,9798,11346,3498,14409,5077,6881,12631,13883,14122
+,8917,329,14018,7639,4562,6720,3713,9877,8045,6020,13283,12550,12241,1108,12134
+,6347,7929,13576,11646,4291,5050,3843,1817,6759,9253,5998,14099,14395,4227,11416
-,8941,1082,2537,9281,7555,3823,6384,10601,9723,9755,299,1035,5992,11220,3425
+,5342,13416,1172,3269,5374,1859,9078,11874,10444,12807,8314,7175,12150,1549,5692
+,12362,4299,6582,3484,10287,14482,12434,11938,13547,9275,330,12841,5847,2557,9192
+,12800,8506,11032,7907,9958,4701,10395,3988,6905,2539,11135,11683,3412,13663,13768
-,882,6353,3689,2260,12795,5398,12340,9779,2648,14651,5017,8587,13479,5651,1336
+,1290,5707,7564,1578,10169,5435,1670,10062,8318,11865,3144,9567,11880,10329,13271
+,6709,1578,4059,1879,407,11350,2306,3191,3282,10,9246,4910,4320,11555,936
+,5268,10858,3618,5747,14704,12408,2071,11407,11631,8060,8334,8748,9740,6544,12171
-,10939,11738,6722,7728,4444,5785,2495,4722,7536,3184,10908,11171,7259,5753,291
+,7185,6570,11193,12377,5862,524,4628,1005,3734,8712,14125,1891,10284,7151,9623
+,5237,12671,3747,5779,4211,3374,9895,51,1999,5211,12843,1502,13632,13133,8855
+,5291,3844,13112,7014,1739,8959,4221,8057,13797,8046,2189,6764,470,11468,10991
-,4785,544,9617,12603,14165,1272,481,13414,3560,10059,5220,6104,3274,8516,10002
+,4213,11084,4796,11070,722,4578,7687,758,14685,537,1379,13826,1215,6145,8788
