OP,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
+,14865,11783,7548,14651,3167,5296,13205,14199,18,14109,9178,11564,3841,1825,9294
+,10237,4374,4072,10499,6042,6581,10495,9154,10675,5034,5782,10244,12423,1383,7566
+,4012,8869,4385,10030,14752,14686,4803,3713,8481,14020,12486,6357,8882,13575,12527
+,5171,4565,2886,13886,2687,6954,9605,2176,5605,6071,2086,3606,4187,12641,11616
+,13990,10140,9554,5287,13792,6292,14331,4686,6299,9727,5464,4329,11654,11170,6074
+,9322,1135,765,1495,10137,8814,14808,12200,9370,1961,8689,3585,14557,1360,9331
+,1971,5944,14819,5300,8134,6513,7646,3247,11736,10292,4910,630,3456,1113,272
+,7873,3838,10147,9683,13837,7861,8872,13881,4541,3411,2193,13830,678,11494,8458
+,12584,6922,6392,6116,12906,13280,6599,7530,11939,5791,10886,3983,9190,9334,1573
+,620,12397,14844,5963,13287,4791,7631,14289,10990,6637,8034,7894,408,6667,10701
-,5642,11141,2923,10427,12472,2950,8607,3507,12275,7880,11969,7358,7156,3282,13641
+,2454,13093,2281,1979,9094,443,10630,12654,14732,14775,34,8937,12570,1107,5738
+,3845,188,14339,1479,9526,13807,883,1733,14192,3655,2813,14572,14992,7078,2236
+,13818,2833,4798,3368,5583,6340,6600,4343,10313,3594,108,10464,5278,13159,1246
+,14789,6944,9280,1166,9825,7971,5156,7548,537,7647,7881,10477,11506,6884,1930
+,10329,13983,143,730,9727,8318,720,13739,12545,12912,8975,14344,12306,4356,8734
+,6370,7167,12792,3384,3794,2870,1523,7537,3603,9400,10598,3120,1668,11889,6016
+,1109,532,12820,8610,6328,10858,11561,8398,14100,14711,13206,123,4013,7226,4098
+,8365,4008,11994,2541,3013,1273,3473,9534,10775,10208,14306,2608,6551,3278,2740
+,12262,7851,10765,5877,4783,5499,1894,12167,5764,2951,13989,10167,12264,10427,13329
+,8713,12702,11732,479,866,1956,8672,402,1980,5494,13537,9453,14156,1625,1005
+,2413,11146,355,5880,796,6950,11398,8039,5879,318,9606,9766,11732,2001,528
+,8204,8802,10782,6055,12372,14259,11219,9889,8641,11596,434,7514,10975,11222,2158
+,9791,10866,11577,13285,7646,7958,378,7345,1023,1269,11359,9637,7425,10096,3874
+,6097,5640,746,12939,9191,13283,14191,501,6975,11194,2887,13825,11962,6577,3658
+,6295,6770,9378,5610,8000,1932,11892,1072,8177,610,9046,1286,309,2791,13049
-,8720,119,10834,13573,3202,10873,9487,13478,13157,691,1363,10308,4256,14183,3670
+,1379,12328,7720,9106,969,6687,10491,334,10973,12749,7821,11786,14469,12046,7000
+,5942,1197,4836,8787,12107,13427,1175,667,13716,13843,1195,3376,4058,12520,7929
+,992,11871,1290,12278,5728,3397,6422,1437,6433,3211,1970,1386,7525,13770,7433
+,5431,4896,4779,11761,12943,660,7422,12054,996,7292,4803,3619,2501,14684,14963
+,9258,2043,3552,11620,13953,11215,12335,9023,12480,121,11593,10467,7042,3003,3074
+,8912,13486,8512,2251,8570,13500,14934,1316,1711,9481,3349,10017,9265,5933,12991
+,1339,4050,722,2550,3854,10277,469,13153,9452,9186,4483,414,13406,6886,6963
+,14844,3979,12773,2712,11948,11293,8871,3264,4617,2459,9170,11031,198,14188,7207
+,4801,14019,10644,3226,2871,2368,12788,8642,3414,3394,14872,5772,3831,10523,5972
+,4147,8501,2928,4907,4046,9559,10991,14408,10614,5004,2445,3652,5053,536,1910
+,6580,5966,5438,1198,4096,12498,9719,339,9030,6519,9654,3851,11044,14373,12873
+,5784,1852,3165,1882,9517,14731,4672,12948,4738,6799,14384,8776,10048,11931,2005
+,6208,482,12077,14448,12123,4516,4284,14215,4571,12951,2466,13066,11820,6250,5827
+,11288,3419,9911,11362,7443,9113,14979,9262,1471,13272,7361,12846,1074,4754,4766
+,11913,1616,11449,6504,513,13077,2265,5154,7855,11214,2870,14066,7504,1677,11257
-,12063,10956,13528,7169,8876,10424,10261,13525,13327,4154,7543,14002,12202,7275,11792
+,5141,3459,10273,11154,6988,14072,10826,9328,12441,14727,767,1078,3453,841,10983
+,3969,11116,11630,6970,10034,12247,2814,11096,2140,5928,2129,6496,13692,14372,1823
+,11674,9594,6660,14532,7888,1074,12372,8682,12966,6045,14228,615,8106,1093,10488
+,8534,5870,3940,6175,8331,14313,2494,8351,8951,10147,1275,12195,3625,5720,873
+,3082,14127,12531,4503,1125,2726,1387,852,543,553,2416,13542,1099,13828,9709
+,1953,9856,8072,1489,10374,2972,6072,14604,5245,1438,7475,4626,4932,3256,6832
+,2214,9219,12934,9281,5690,1611,12733,5281,129,4466,218,9400,1378,14742,8994
+,10592,10898,4496,6269,9049,12391,1,10609,10168,10794,7456,10614,7737,3790,10106
+,14307,4897,10990,12045,8963,14006,13827,9915,14991,11752,3514,4852,9346,5346,3978
+,9707,6283,11473,13281,1743,8689,1916,2338,11478,2402,7601,3474,3406,9010,4359
+,3231,4046,5699,14960,5731,12387,3967,10824,8729,12818,12341,4803,14362,731,1510
+,8121,8943,4928,279,4769,6632,8311,5253,14764,14022,8713,9231,12436,8621,10429
+,8719,4947,5382,1955,6432,12003,12140,4626,10245,1159,2902,12188,4530,8014,7289
+,11711,5,4265,4690,3528,10876,2960,8446,4500,4381,2950,126,322,7589,11015
+,11896,13578,9673,13889,11047,6461,9834,14510,8292,7214,10342,6370,8444,13978,9182
-,12357,13185,5909,9804,5041,1526,11854,3556,14342,3324,8085,6377,3877,1412,9240
+,5889,13054,9851,541,14368,10669,3986,4205,1902,5646,14571,8502,876,6892,9318
+,12966,13161,704,13868,4093,5267,10248,8469,6385,8955,5234,4605,8715,3517,14485
+,2964,12670,13580,1934,7769,10746,3657,8776,3080,1694,598,5314,11905,10531,5647
+,2084,4196,867,2989,5032,6938,2902,2595,8557,6888,14834,4130,11589,1800,9961
+,8685,693,6787,7762,9438,14897,13973,9014,9363,12246,9586,5423,3780,13513,13973
+,14845,8832,14249,3278,3688,13599,6936,13396,12888,4165,5071,13744,5037,11419,9185
+,12867,11845,12606,605,521,8671,9364,11018,4496,10331,3815,10707,13791,9474,4502
+,10678,9956,5068,6437,8463,5615,10236,6980,3582,7746,11445,4676,11235,5330,10199
+,7611,13662,771,1540,610,5528,9499,381,2649,1105,626,13477,1800,1172,6035
+,349,5840,12640,12092,131,14772,11203,12838,6074,6599,796,4943,9530,5113,155
+,6078,9008,12285,3217,9487,7609,12834,566,5533,7578,10348,11125,10615,5213,3655
+,11065,683,9818,7301,13386,11598,7990,9317,2770,3068,2568,5747,1797,4298,8373
+,5440,12053,4927,11596,3358,6125,3812,9416,7370,12235,9858,10136,14464,12510,1121
+,1179,774,100,4539,5586,6277,5881,8048,7742,255,987,2317,6329,8920,14281
+,9213,5050,1149,5539,11193,4723,7923,14455,2136,7374,3064,9017,4593,14459,2149
-,9147,2014,2575,14572,4428,9467,3803,253,12532,14710,3651,13900,637,7295,6825
+,6628,7965,644,7560,5383,5500,12420,11648,2466,12712,6817,6189,660,6366,10896
+,2031,9975,10932,5931,5355,11813,12926,3499,10820,6269,9126,11417,12527,9539,10730
+,9763,3631,13518,14696,7562,4475,8056,9487,6579,8755,3131,12800,10036,3503,2825
+,6488,14652,1358,12539,11318,8837,10969,13706,14458,3599,13332,2475,12200,7869,1103
+,4513,6422,13147,3700,13141,14077,13583,11355,12886,104,5806,11921,8808,1496,8838
+,13624,660,6257,12648,10820,568,8870,355,6065,2912,14790,8335,804,1039,11185
+,10136,6162,2189,2784,141,1189,8159,11339,5085,9675,3699,8578,7734,1029,11716
+,11627,1413,312,9223,445,10456,8060,894,9530,32,3291,7172,6856,2728,8758
+,1533,12361,14939,175,8732,9450,4988,13328,3399,3441,3983,4685,7451,641,4387
+,2933,7148,6365,66,14136,6684,6631,12847,2256,3747,4431,2597,1408,14227,116
+,7840,7597,8286,8714,2276,1440,1084,5473,3209,2894,14178,13398,6382,11316,14400
+,4005,1973,7896,766,1203,12330,5060,7665,11028,14488,6805,11141,1465,13594,11201
+,7270,12421,10294,3260,202,14913,6946,1590,2513,2288,9719,8825,11381,13496,10111
+,7856,10290,1326,4398,10381,1268,7930,3059,5730,4960,1548,11325,10007,12500,584
+,10297,5189,14364,11134,5207,13843,9387,9435,609,11976,9517,14940,14881,4893,6828
-,10858,8482,9156,3508,8162,4655,2365,7203,12417,10012,1416,4007,10198,9472,3954
+,12324,7498,13838,10570,13826,14315,2264,9332,722,396,14708,11423,6044,11926,2296
+,4968,12403,8614,2791,4466,12044,4667,11501,1795,5173,2695,12689,5964,9917,3226
+,14328,1664,4518,8202,8635,2447,3793,5845,4516,6750,7395,13973,14969,734,9897
+,9734,7254,2527,13457,5201,3466,13829,3217,2992,11691,12138,5540,8130,2490,5556
+,3821,12880,1188,10637,14151,11294,11128,746,8139,6557,5308,10854,12713,3441,5849
+,2926,9785,2392,6274,12312,14045,4534,4222,9957,1873,8704,7427,11414,4488,13563
+,5543,1340,11193,12681,11959,549,1377,3485,12303,13209,13014,4334,14444,12282,14349
+,6227,6376,7255,4620,10359,14543,14737,7984,14503,9484,7234,12980,5290,3916,11192
+,9716,4628,955,6850,7947,10050,6353,13946,6557,9510,7802,3699,3830,8307,10490
+,8494,13405,13598,6116,2382,6248,1685,2897,12576,9636,9308,9820,4262,13149,12555
+,13998,10651,5491,14281,8845,13492,3849,2810,7730,12451,11770,1709,14809,1169,8534
+,8149,3209,6707,2970,9803,4719,11428,2191,6615,9596,4085,14403,13491,96,11451
+,14797,2056,10785,4347,3428,14325,13506,5100,13639,6156,1950,14882,8406,7642,5703
+,323,11510,3628,2093,9271,4973,10678,4792,14159,5377,9905,12882,8542,4963,5247
+,14525,1739,14265,650,9662,3753,10782,10547,2903,5358,14816,5490,396,880,6841
-,9343,10923,10563,11956,14037,301,4370,3968,7609,7469,13419,7883,8692,4446,13057
+,4823,4518,1214,5579,10352,6226,5292,6779,10744,1451,2666,5023,2439,11837,8790
+,8661,11788,1857,8285,7658,6127,13700,6437,14388,5416,6054,5233,254,11918,6997
+,9014,14477,10719,960,5028,1456,10005,762,2040,11891,5312,7250,13483,739,8199
+,14785,6993,14427,7503,5103,7912,3970,13955,10260,3677,6524,8729,13245,13078,4129
+,1387,10255,5960,11525,5501,7728,3872,7151,8101,14596,6046,3739,1454,2912,948
+,8023,8353,4107,2213,9107,2540,6019,5235,8504,1435,901,2222,456,7240,8938
+,738,14789,4093,13914,1824,13112,10425,1872,6145,2707,8753,8664,5668,14955,6689
+,13278,14125,1125,1481,6662,1265,5990,11398,14725,13964,12584,1392,14081,8938,11598
+,11394,10238,11176,6725,172,13352,14596,3801,10793,6998,3964,2386,9576,14299,5937
+,4689,13666,3491,5947,8731,8779,2345,8284,14261,4926,6592,4926,7666,11458,1870
+,14383,9865,8259,3395,8779,9954,1084,4146,5873,9649,3717,2824,11498,10037,8720
+,14301,14700,5367,4628,8866,10245,2004,5717,10172,5868,4525,1215,360,11463,2544
+,11714,1882,9178,11920,2813,14300,288,4709,119,9321,13709,1465,14966,8387,11650
+,2374,8330,1645,9212,11782,9938,5031,2485,3597,1697,3365,2158,6503,2523,5478
+,2108,14676,3249,508,12974,7002,13224,917,2737,10766,10358,8556,12051,7747,6193
-,4608,2165,7189,9328,6575,13402,10207,8689,10355,11480,12006,12129,6903,2681,9969
+,5788,6382,12451,4676,5654,2259,13574,2011,908,7937,4462,13655,6971,5321,9155
+,11482,8553,14801,10974,3674,12073,8039,7615,10254,3778,11599,11356,13134,10954,197
+,10907,7328,2890,3314,935,8719,7703,8408,8500,4981,2320,11209,8372,178,11378
+,9247,338,6070,11621,4198,14974,2142,3193,2879,13749,347,1179,5651,2634,5473
+,2468,3510,3431,2018,7626,186,11671,8507,711,9928,1839,7604,1954,10407,5250
+,14478,1153,2520,11937,13287,8370,8941,12700,735,9331,10588,9854,14993,13281,12300
+,1634,11699,11379,7430,4930,11317,10700,409,12738,5217,7573,1610,9394,13135,10008
+,13078,5588,11772,10057,1339,9406,11611,12518,4712,13793,3020,9867,4622,4404,14580
+,10419,1338,1821,1610,6378,6397,10617,8054,12057,3964,8434,10408,10348,13561,7119
+,1266,3564,4641,14221,3180,8693,7473,8453,14369,13918,13181,4519,8694,14101,98
+,13698,3077,5316,9441,12104,8334,6401,1950,5078,7695,1253,4196,12748,11920,10366
+,6958,3372,7342,12141,5142,5993,8303,4110,3228,5786,2262,5313,3811,417,70
+,5566,12329,13679,12541,12843,4732,10184,11229,11327,8631,5316,3937,6971,4371,7894
+,12269,8853,2566,11180,12376,13201,14281,8815,2721,12413,13773,6555,7903,1728,12333
+,13841,14780,5509,12443,506,11331,9530,395,14138,2905,10775,4771,2676,7115,5501
-,943,6980,4771,12539,1528,8565,10617,2574,13021,5437,696,8600,729,13435,7860
+,14543,11696,4241,14358,12413,1651,9550,13790,12899,8952,14083,11280,12237,13309,9167
+,7384,7673,12756,12806,7379,14263,10657,299,14540,2613,13983,11088,2053,128,14023
+,7290,14054,5603,13027,13001,1068,557,12151,14007,3165,5974,9813,6110,749,6660
+,12525,9594,179,6647,6991,1694,10311,2774,2777,6879,6944,3154,14661,8262,4916
+,13508,14129,1807,14603,9145,10794,7593,2245,4225,9988,1148,10065,326,304,11740
+,537,7786,14298,12135,12744,2297,12979,10193,644,14086,4523,5916,12821,1212,1632
+,11084,4221,13450,4157,3987,2228,10364,794,881,8230,10295,7426,6529,9789,10954
+,13198,5347,14114,6814,5890,9204,13599,3792,89,14885,762,11521,1808,5017,7599
+,1471,13477,3525,9363,609,808,14291,9887,2289,7873,1720,12157,8149,5843,13247
+,1450,8286,2482,10613,12178,13607,373,8245,8555,14114,11336,5781,1168,2656,7583
+,149,3989,5097,268,3746,11542,6836,11922,314,8133,12434,10803,11655,2610,1178
+,9323,575,2533,6744,6802,11390,3789,2904,10279,14867,13950,8668,4924,13436,6653
+,5980,5709,13140,4408,8034,2088,19,6981,7200,2728,8839,11267,5872,14048,3547
+,14078,9783,4176,4051,4955,14226,6262,6870,1913,8360,6191,14070,1017,1371,2918
+,13673,13530,10165,2440,9283,13903,1563,928,13910,11377,8495,8896,7195,14383,4675
-,5680,611,371,4312,2307,4733,3279,13327,1911,4333,6056,11318,13686,13581,5027
+,12360,9406,9308,6476,5111,9298,5046,11365,8637,5287,6626,4771,3273,2935,4750
+,9015,1329,2607,10765,7910,9331,5695,8375,10214,9710,731,1551,10522,752,6158
+,9077,12460,9303,6783,9468,8093,2676,9532,6936,11706,14205,555,7965,11806,14296
+,14947,7874,10593,7809,14729,4538,1682,10415,2084,14198,10786,9701,3675,9552,8313
+,4876,11091,5321,8032,7622,6254,7819,366,8910,6312,12502,10208,2916,1915,13748
+,8420,7239,11764,14972,954,5034,2011,4769,1316,13653,3636,5440,11528,11581,3878
+,1004,14638,5942,3710,11832,3875,1787,11406,2636,7417,11846,10452,11935,11650,9234
+,13879,7411,8665,5745,6146,174,9593,10135,12010,6055,3516,3305,10933,11653,5538
+,4551,12072,8172,1695,11524,7324,5071,6651,217,2159,12329,4011,9843,3768,12348
+,5758,8445,6924,11025,10085,4064,4764,2886,5578,10398,11464,12312,11395,13431,7459
+,2716,11649,6287,1227,11929,989,13780,6103,8511,3953,11885,6208,7532,6626,12111
+,12331,13304,5368,12656,12510,8355,1487,8007,2390,1894,7122,12572,13189,8466,13154
+,8165,4427,9204,10815,3634,14540,13949,744,13794,11157,1703,9681,12833,6490,7281
+,8669,6122,12646,2648,14742,4952,5069,9075,51,11471,13683,2921,11451,11069,1082
+,11934,7660,8694,1720,3940,7662,1737,419,5326,9106,1263,5254,12689,620,5945
-,9748,7030,6577,11956,5577,12612,6863,13994,6124,2637,2910,6968,3733,3446,9836
+,7567,4262,8203,4394,147,1445,12715,10421,4111,1095,8116,54,2589,8270,1882
+,11681,5902,9819,8524,8092,9983,2324,10450,10477,6049,11331,11731,2646,14541,1929
+,2571,6569,4142,12517,699,935,5752,3888,6056,12049,1995,8791,7363,1405,10817
+,6692,3492,761,4130,1121,1965,9030,11434,3365,8748,11997,2952,8919,13723,5167
+,4616,1868,12237,10951,10030,2997,10094,10391,10331,3089,3744,13165,12743,1115,1900
+,5990,13333,6875,1546,11158,11401,286,14305,8670,2604,6589,8119,7247,692,7173
+,5436,7938,3056,2523,7579,9761,1453,13451,10760,2460,13640,12433,8125,5369,11863
+,11086,5261,11766,12812,14909,10002,1324,7803,14215,7892,9162,12173,3420,2925,1668
+,8902,9861,8684,11827,6864,3600,13920,1387,12109,1423,5216,7872,3720,8763,9070
+,4725,1877,11447,9119,3898,13387,4103,13322,1954,205,12765,8302,3266,3496,13738
+,12884,367,1156,14401,2349,7922,5663,3759,8673,7496,5814,9287,10366,8692,2977
+,4552,599,14246,2327,13007,12021,3089,6127,3085,13490,12601,14643,14207,3586,5946
+,6781,11011,8662,1394,10087,3348,4988,4903,9777,11560,5010,1655,6091,195,2377
+,3947,5265,1335,5485,11764,5725,9010,8865,1477,2021,304,6202,11873,1747,11212
+,12619,9982,11218,1634,12818,13247,14246,5707,10915,12992,5743,13919,7440,3418,9266
-,2371,5493,3293,12523,3048,8825,982,8044,7968,12172,12747,9403,13539,6332,13821
+,5852,11119,13116,3690,889,731,5600,1806,10908,1780,10419,12742,1696,11648,5243
+,7344,11900,9720,5046,4271,1025,12094,944,8900,904,12509,2604,13768,12140,5107
+,4363,7974,6188,9913,5797,13789,7070,2892,7205,588,13274,12720,14922,447,13025
+,8006,14930,2530,9090,5149,5526,6311,13926,13664,7337,13462,10196,10209,8817,10992
+,11663,9880,10059,9684,11107,6722,10498,530,4667,2627,9573,12154,14632,14585,6964
+,7665,11505,14762,349,13526,10975,14532,1565,552,6419,7403,13928,12310,5121,7886
+,2547,5504,8735,7549,13007,14438,4360,6553,5045,4776,10860,1931,10196,1575,10466
+,13602,13847,10802,11043,3588,6824,12870,7568,5711,2159,9927,10633,13044,1541,11181
+,6770,7550,484,11056,830,3588,12713,9050,10301,2475,9349,3869,8807,13234,5147
+,5808,198,6934,1559,6229,688,7427,11641,7020,1785,1657,3609,11475,3957,6951
+,2671,8674,15000,6654,1718,13259,6243,4772,5334,8942,9291,14810,4337,4126,396
+,5150,1016,3569,3082,9992,6726,9355,3622,8898,4924,14526,3044,4874,3640,8534
+,5835,2198,2041,4527,11437,13185,1672,4318,6062,9352,4223,2512,1713,4175,9252
+,11447,13419,6840,1299,1693,2375,13132,5626,834,9441,4409,4143,5720,6540,9498
+,601,14865,14449,7642,2530,2780,7214,6691,8685,9789,1280,257,8471,11777,8001
-,14111,631,3277,10318,5435,10735,9251,7367,10682,8204,8114,5086,387,8190,9213
+,9605,10108,8154,9538,10700,14504,2472,14121,9492,5091,7718,6114,4791,11576,5301
+,7299,8294,6354,10475,9688,2859,1293,467,6777,7259,1594,5867,11524,4533,4434
+,1361,3234,9235,5485,4072,5686,2569,9005,6752,6075,1479,14323,3996,2191,5355
+,10510,12743,11847,14329,5277,9751,3968,6888,12992,3123,9380,5450,9583,3396,498
+,10353,10850,12090,8978,9360,2094,5586,8138,14051,11773,9119,8603,12190,14104,11163
+,5448,7562,3333,5392,12829,2478,10658,5231,13273,2176,3528,5719,7690,6911,12245
+,6407,2299,10572,5024,13700,6449,12443,1800,8931,12037,11452,8501,14054,1812,6140
+,3435,5733,9869,4920,648,2713,12009,249,3782,9307,10659,5134,10411,273,14033
+,5721,10154,14844,13934,1916,14402,507,1180,2353,5234,3546,4346,13152,1593,10208
+,11838,3631,5529,4979,10902,14618,3376,9037,10109,12330,948,7220,402,9132,5994
+,5479,9829,2573,1171,200,14771,14156,12628,14913,4254,6791,7271,6575,8909,6894
+,7997,3311,1309,2913,9860,814,54,14133,1304,5816,13922,4031,13938,12790,8411
+,3658,5832,782,8575,10697,10237,12707,11433,14243,2526,12802,14013,13712,14688,14395
+,13011,7693,8796,6273,3517,8872,909,626,13499,7943,107,12562,9202,6043,969
+,2097,1173,2353,4404,8897,11931,10580,13214,4796,10756,13912,12122,9984,2352,7733
-,2023,491,11483,14073,2114,7892,3172,5032,4072,9414,6950,14498,6698,2413,3614
+,7295,12377,5606,4040,14659,7139,485,9572,417,4895,9377,5940,13520,12470,2001
+,1539,3743,1593,2923,4833,3135,6164,12954,462,14956,3571,8349,7574,9512,13086
+,7334,13573,6366,4691,8647,6458,4367,10686,14722,4632,1836,8096,11645,10348,6438
+,11010,9462,3593,5255,4355,8787,4320,6043,1792,4261,10814,3775,12643,9859,2994
+,7425,14789,5707,6639,14904,14639,9550,3208,909,103,11767,1816,3127,3104,8929
+,10885,13367,1614,3770,4443,33,1053,11189,6649,3306,927,1534,13747,9947,3441
+,2429,8133,11793,598,1244,2569,2561,12355,13214,5293,5020,6052,14445,10604,12494
+,7893,12997,14283,5670,6896,8900,8442,1376,10661,3675,5363,4490,12199,13424,11866
+,10335,369,12742,14945,9329,5984,13190,12893,4072,7661,410,13057,2377,576,10902
+,1031,13917,3348,2302,2481,1992,3587,5347,11574,758,7485,5206,1045,2811,7524
+,2918,7385,13018,6222,9601,6484,2821,1936,7154,14268,3389,8098,11089,1416,190
+,3980,13382,6998,2487,8502,9587,3054,481,331,11827,1847,5736,6465,4252,1807
+,12152,370,3221,11757,4280,3344,7034,7860,7626,9859,6723,8691,670,4976,2578
+,11942,1352,7174,5559,10652,7986,7350,523,11611,5286,4322,5222,109,8418,9552
+,4472,5052,8642,5166,4048,4589,7400,11319,1535,11933,10886,12191,8446,862,4912
-,14694,8428,5430,14854,1262,10283,12874,11117,3924,4632,2173,8897,6405,11707,11304
+,4802,13721,3830,11036,13805,13838,9534,7554,4350,9504,1827,2250,7626,11368,3815
+,4816,5775,6901,10822,27,7997,8535,10769,4134,9070,4374,7915,11004,11046,8552
+,9430,999,12255,5201,11993,12518,9788,11697,13400,1332,3805,5255,11458,1546,10671
+,8747,14979,1937,3454,14584,9443,7949,2346,2568,8650,14500,9940,6626,9338,13649
+,8951,7622,10910,1417,5681,111,14896,9494,11711,11347,3017,12341,3332,8720,8851
+,5745,10745,8577,5804,9760,7217,6144,11541,12200,14907,4085,12930,12224,3907,8107
+,13145,7754,11863,7406,8318,12276,1063,2753,8477,10787,8883,9551,6404,5757,14336
+,9491,7253,7906,6230,11075,13099,9750,7679,10457,8413,2676,4941,4903,11588,7789
+,13953,2621,14578,4843,6888,10258,10675,11830,5017,9358,2872,14282,11770,9356,6580
+,1592,8478,5054,2219,11672,14691,7199,6119,785,154,1922,6378,7548,13911,8229
+,9997,2475,4558,12305,1446,12538,3220,12871,9496,2352,6726,11864,3709,6822,7040
+,12441,3030,3448,1415,4258,3093,12829,13274,7322,3221,4892,8621,14338,9475,11819
+,13276,3324,10589,3436,6116,6494,9836,11501,9322,4676,4778,11602,3088,14308,6125
+,12920,12822,5433,11981,14414,1118,2267,10343,9370,7131,3862,3288,11336,11959,2994
+,1779,14323,14978,4198,3130,6876,10271,4185,11928,12454,11421,10646,5354,6418,7322
-,5909,3864,13458,7016,1884,3130,10556,2159,2761,12754,9828,14702,9178,833,13518
+,11868,12707,4001,9844,9873,14549,10317,1258,8482,5221,2141,13826,927,10247,1503
+,2688,3755,11407,2849,10692,14218,13686,6419,11474,11178,7726,1404,4838,4034,8679
+,5301,13382,4868,7376,8903,871,7014,10114,4954,8095,4158,3515,3601,9492,12844
